DATAFLOW,LAST UPDATE,freq,leg_form,farmtype,so_eur,crops,uaarea,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Portugal,2016,6040,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Portugal,2020,7070,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Romania,2010,13730,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Romania,2013,13080,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Romania,2016,9950,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Romania,2020,16010,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Sweden,2010,8280,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Sweden,2013,8030,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Sweden,2016,8060,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Sweden,2020,8040,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Slovenia,2010,100,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Slovenia,2013,110,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Slovenia,2016,120,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Slovenia,2020,140,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Slovakia,2010,2210,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Slovakia,2013,2310,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Slovakia,2016,2400,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,100 ha or over,Holding,Slovakia,2020,2490,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Austria,2010,19060,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Austria,2013,17160,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Austria,2016,15930,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Austria,2020,5810,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Belgium,2010,4290,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Belgium,2013,1870,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Belgium,2016,1360,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Belgium,2020,1290,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Bulgaria,2010,144180,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Bulgaria,2013,100990,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Bulgaria,2016,69590,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Bulgaria,2020,44340,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Cyprus,2010,18980,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Cyprus,2013,17720,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Cyprus,2016,16820,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Cyprus,2020,18390,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Czechia,2010,1820,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Czechia,2013,2390,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Czechia,2016,2560,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Czechia,2020,2490,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Germany,2010,14250,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Germany,2013,12090,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Germany,2016,11140,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Germany,2020,9890,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Denmark,2010,350,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Denmark,2013,170,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Denmark,2016,310,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Denmark,2020,1190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Estonia,2010,2920,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Estonia,2013,2430,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Estonia,2016,2010,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Estonia,2020,260,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Greece,2010,309510,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Greece,2013,295870,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Greece,2016,296240,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Greece,2020,221050,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Spain,2010,297220,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Spain,2013,280730,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Spain,2016,265210,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Spain,2020,261260,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Finland,2010,740,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Finland,2013,460,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Finland,2016,310,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Finland,2020,290,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,France,2010,62450,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,France,2013,47530,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,France,2016,45550,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,France,2020,34430,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Croatia,2010,102410,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Croatia,2013,55550,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Croatia,2016,49930,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Croatia,2020,52640,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Hungary,2010,138000,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Hungary,2013,115000,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Hungary,2016,92580,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Hungary,2020,61170,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Ireland,2010,2370,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Ireland,2013,2770,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Ireland,2016,3060,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Ireland,2020,1560,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Italy,2010,726990,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Italy,2013,382230,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Italy,2016,459250,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Italy,2020,420190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Lithuania,2010,46590,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Lithuania,2013,35980,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Lithuania,2016,31360,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Lithuania,2020,26190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Luxembourg,2010,120,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Luxembourg,2013,120,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Luxembourg,2016,100,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Luxembourg,2020,90,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Latvia,2010,9410,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Latvia,2013,14690,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Latvia,2016,11630,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Latvia,2020,12230,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Malta,2010,5970,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Malta,2013,5080,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Malta,2016,5190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Malta,2020,4480,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Netherlands,2010,8500,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Netherlands,2013,7520,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Netherlands,2016,4530,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Netherlands,2020,3910,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Poland,2010,474910,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Poland,2013,438070,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Poland,2016,418750,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Poland,2020,338230,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Portugal,2010,157430,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Portugal,2013,125350,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Portugal,2016,121770,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Portugal,2020,139590,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Romania,2010,1718360,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Romania,2013,1584500,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Romania,2016,1539760,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Romania,2020,1315820,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Sweden,2010,220,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Sweden,2013,440,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Sweden,2016,350,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Sweden,2020,420,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Slovenia,2010,21900,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Slovenia,2013,20810,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Slovenia,2016,19710,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Slovenia,2020,20260,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Slovakia,2010,9270,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Slovakia,2013,6740,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Slovakia,2016,6710,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Hectare,Slovakia,2020,1620,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Austria,2010,16160,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Austria,2013,14580,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Austria,2016,13440,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Austria,2020,7300,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Belgium,2010,4270,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Belgium,2013,1600,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Belgium,2016,1210,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Belgium,2020,1180,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Bulgaria,2010,294960,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Bulgaria,2013,183640,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Bulgaria,2016,129910,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Bulgaria,2020,57250,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Cyprus,2010,28710,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Cyprus,2013,26310,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Cyprus,2016,26210,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,Over 0 ha to less than 2 ha,Holding,Cyprus,2020,24000,,
