DATAFLOW,LAST UPDATE,freq,sex,age,terrtypo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2008,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2009,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2010,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2011,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2012,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2013,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2014,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2015,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2016,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2017,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2018,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2019,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2020,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2021,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2022,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Luxembourg,2023,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2001,55860,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2002,52652,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2003,50148,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2004,48093,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2005,46259,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2006,45016,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2007,44261,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2008,44100,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2009,44652,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2010,44310,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2011,43732,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2012,44258,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2013,45093,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2014,46238,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2015,47727,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2016,48948,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2017,50098,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2018,50580,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2019,50656,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2020,50356,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2021,48628,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2022,47422,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Latvia,2023,47517,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2001,39776,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2002,38980,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2003,38237,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2004,37431,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2005,36548,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2006,35522,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2007,34617,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2008,33755,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2009,33102,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2010,32592,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2011,32015,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2012,31657,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2013,31523,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2014,31731,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2015,32367,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2016,32958,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2017,33669,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2018,34160,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2019,34884,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2020,35840,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2021,35935,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2022,36228,p,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Malta,2023,35684,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Netherlands,2014,1080123,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Netherlands,2015,1073812,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Netherlands,2016,1067108,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Netherlands,2017,1062781,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Netherlands,2018,1058213,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Netherlands,2019,1052506,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Netherlands,2020,1049450,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Netherlands,2021,1045830,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Netherlands,2022,1046554,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Netherlands,2023,1052702,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Poland,2014,669400,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Poland,2015,677690,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Poland,2016,685721,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Poland,2017,697798,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Poland,2018,711457,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Poland,2019,724507,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Poland,2020,734022,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Poland,2021,707343,b,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Poland,2022,707707,ep,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Poland,2023,703240,ep,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,1995,400306,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,1996,394237,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,1997,390093,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,1998,386966,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,1999,385699,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2000,386578,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2001,382388,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2002,386613,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2003,390461,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2004,392464,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2005,393327,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2006,393955,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2007,392858,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2008,391696,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2009,390735,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2010,389172,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2011,386397,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2012,384528,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2013,382158,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2014,378300,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2015,374403,e,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2016,369933,e,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2017,368597,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2018,366803,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2019,365218,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2020,364809,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2021,362421,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2022,337877,bp,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Portugal,2023,345297,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2002,153556,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2003,147023,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2004,140852,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2005,135792,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2006,134310,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2007,136402,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2008,138597,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2009,142894,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2010,147588,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2011,152096,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2012,155748,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2013,157695,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2014,159818,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2015,163511,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2016,167265,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2017,171233,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2018,176414,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2019,180817,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2020,185346,e,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2021,190843,e,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2022,188813,e,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Romania,2023,191365,e,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2000,315184,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2001,316117,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2002,316299,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2003,316423,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2004,315471,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2005,314545,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2006,312381,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2007,312611,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2008,313244,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2009,315355,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2010,319080,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2011,324995,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2012,331332,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2013,338523,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2014,346685,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2015,354754,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2016,362052,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2017,369731,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2018,376168,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2019,381051,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2020,384128,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2021,384470,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2022,384064,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Sweden,2023,381666,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Slovenia,1995,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Slovenia,1996,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Slovenia,1997,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Slovenia,1998,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Slovenia,1999,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Slovenia,2000,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Slovenia,2001,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Slovenia,2002,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Slovenia,2003,,m,
