DATAFLOW,LAST UPDATE,freq,unit,landuse,terrtypo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2006,921,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2007,921,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2008,921,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2009,921,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2010,921,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2011,921,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2012,921,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2013,926,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2014,926,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2015,926,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2016,926,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2017,926,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2018,926,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2019,926,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2020,926,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2021,926,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2022,926,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Ireland,2023,926,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2007,64977.7,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2008,64977.7,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2009,64977.7,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2010,64977.7,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2011,64977.7,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2012,64977.7,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2013,65202,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2014,65202,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2015,65202,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2016,65202,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2017,65202,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2018,62149,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2019,62149,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2020,62149,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2021,63397,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2022,63397,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Italy,2023,63397,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,1995,9760,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,1996,9760,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,1997,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,1998,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,1999,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2000,9650,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2001,9760,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2002,9760,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2003,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2004,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2005,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2006,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2007,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2008,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2009,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2010,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2011,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2012,9731,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2013,9730,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2014,9730,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2015,9730,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2016,9730,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2017,9730,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2018,9730,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2019,9730,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2020,9730,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2021,9730,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2022,9730,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Lithuania,2023,9730,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,1995,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,1996,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,1997,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,1998,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,1999,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2000,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2001,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2002,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2003,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2004,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2005,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2006,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2007,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2008,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2009,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2010,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2011,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2012,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2018,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2019,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2020,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2021,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2022,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Luxembourg,2023,,m,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,1995,10352,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,1996,10352,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,1997,10352,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,1998,10352,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,1999,10352,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2000,10352,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2001,10352,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2002,10352,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2003,10352,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2004,10441,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2005,10441,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2006,10441,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2007,10441,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2008,10435,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2009,10435,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2010,10435,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2011,10437,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2012,10437,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2013,10444,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2014,10444,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2015,10444,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2016,10444,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2017,10444,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2018,304,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2019,304,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2020,304,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2021,304,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2022,304,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Latvia,2023,304,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,1995,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,1996,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,1997,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,1998,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,1999,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2000,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2001,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2002,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2003,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2004,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2005,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2006,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2007,315.6,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2008,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2009,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2010,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2011,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2012,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2013,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2014,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2015,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2016,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2017,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2018,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2019,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2020,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2021,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2022,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Malta,2023,316,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2007,20651.5,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2008,20049.4,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2009,20049.4,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2010,20049.4,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2011,20049.4,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2012,20047.8,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2013,19181,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2014,19181,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2015,19181,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2016,19181,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2017,19181,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2018,19190,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2019,19190,,
ESTAT:URT_D3AREA(1.0),09/02/24 23:00:00,Annual,Square kilometre,Total area,Predominantly urban regions,Netherlands,2020,19190,,
